store,brand,week,logmove,constant,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,deal,feat,profit,move,week_start
2,5,78,8.253227645599999,1,0.05609375,0.0561458333,0.04984375,0.04046875,0.04046875,0.0446875,0.04046875,0.04203125,0.02796875,0.01703125,0.035078125,0,0.0,36.9293333333333,3840,1991-03-07
2,5,79,9.4720890624,1,0.05609375,0.0519791667,0.04984375,0.02328125,0.04046875,0.0415625,0.04046875,0.03734375,0.03421875,0.04203125,0.027265625,0,0.0,39.075812807881796,12992,1991-03-14
2,5,80,11.158305551,1,0.05609375,0.0519791667,0.04984375,0.04046875,0.02640625,0.0415625,0.03890625,0.03734375,0.03421875,0.04203125,0.027265625,1,1.0,8.67326642335767,70144,1991-03-21
2,5,81,9.9640180523,1,0.02640625,0.0519791667,0.04984375,0.04046875,0.02640625,0.0415625,0.03890625,0.03734375,0.03421875,0.02484375,0.035078125,1,0.0,11.233614457831301,21248,1991-03-28
2,5,82,8.6475194531,1,0.05609375,0.0519791667,0.02453125,0.0371875,0.04046875,0.0446875,0.03890625,0.03734375,0.03890625,0.02484375,0.035078125,1,1.0,40.7487640449438,5696,1991-04-04
2,5,83,8.9463748261,1,0.03109375,0.0519791667,0.04984375,0.0371875,0.03265625,0.04125,0.0396875,0.01765625,0.02796875,0.02484375,0.030390625,1,0.0,22.815083333333302,7680,1991-04-11
2,5,84,8.7540029335,1,0.05609375,0.0446875,0.04984375,0.0371875,0.03265625,0.0396875,0.0396875,0.03734375,0.02796875,0.01546875,0.030390625,1,0.0,23.2747474747475,6336,1991-04-18
2,5,85,9.0567228833,1,0.03109375,0.0519791667,0.04984375,0.0371875,0.03265625,0.0396875,0.0396875,0.03734375,0.02796875,0.04203125,0.030390625,1,0.0,24.7969402985075,8576,1991-04-25
2,5,86,9.6227148884,1,0.03109375,0.0519791667,0.04046875,0.0371875,0.03265625,0.0396875,0.0396875,0.02328125,0.02796875,0.04203125,0.023359375,1,0.0,23.8776271186441,15104,1991-05-02
2,5,87,11.244784548,1,0.05609375,0.0519791667,0.04046875,0.04046875,0.02171875,0.0396875,0.04046875,0.02328125,0.03890625,0.04203125,0.030390625,1,1.0,6.30011715481172,76480,1991-05-09
2,5,88,8.5283309358,1,0.03578125,0.0519791667,0.04046875,0.04046875,0.03734375,0.04125,0.04046875,0.02328125,0.02640625,0.04203125,0.030390625,0,0.0,45.8882278481013,5056,1991-05-16
2,5,89,8.4629481766,1,0.05609375,0.0415625,0.04984375,0.03890625,0.03734375,0.04125,0.03734375,0.02328125,0.02640625,0.02484375,0.030390625,0,0.0,45.91567567567571,4736,1991-05-23
2,5,90,8.4073783254,1,0.05609375,0.0415625,0.04984375,0.03890625,0.03734375,0.04125,0.01765625,0.02328125,0.02640625,0.02484375,0.030390625,0,0.0,45.35657142857139,4480,1991-05-30
2,5,91,8.3020178098,1,0.03109375,0.0519791667,0.04828125,0.03890625,0.03734375,0.04125,0.03734375,0.03734375,0.03890625,0.04203125,0.030390625,0,0.0,43.932539682539705,4032,1991-06-06
2,5,92,9.6013007939,1,0.03109375,0.0519791667,0.04828125,0.0290625,0.02796875,0.04125,0.02796875,0.02796875,0.0290625,0.02328125,0.030390625,1,1.0,11.118787878787902,14784,1991-06-13
2,5,93,9.4006300984,1,0.05609375,0.0519791667,0.04671875,0.03890625,0.03734375,0.0373958333,0.03734375,0.03734375,0.02015625,0.02015625,0.030390625,1,0.0,34.9969312169312,12096,1991-06-20
2,5,94,10.640460212999999,1,0.05609375,0.0467708333,0.04828125,0.03890625,0.02640625,0.0373958333,0.03734375,0.03734375,0.03890625,0.03109375,0.030390625,1,1.0,10.8528790199081,41792,1991-06-27
2,5,95,9.2648285573,1,0.03109375,0.0467708333,0.04828125,0.03890625,0.02640625,0.0373958333,0.03734375,0.03734375,0.03890625,0.03109375,0.030390625,1,0.0,6.78054545454545,10560,1991-07-04
2,5,97,8.3485378254,1,0.03109375,0.0394791667,0.03109375,0.03890625,0.03734375,0.04125,0.03109375,0.03421875,0.03890625,0.02484375,0.023359375,0,0.0,31.2737878787879,4224,1991-07-18
2,5,98,7.965545573099999,1,0.05609375,0.0394791667,0.046364419299999994,0.03109375,0.03734375,0.04125,0.03109375,0.03140625,0.03890625,0.03109375,0.023359375,0,0.0,30.54,2880,1991-07-25
2,5,99,8.2860174684,1,0.03421875,0.0519791667,0.03734375,0.03890625,0.03734375,0.04125,0.03109375,0.03140625,0.03890625,0.01546875,0.030390625,0,0.0,30.3225806451613,3968,1991-08-01
2,5,100,8.2193260939,1,0.03421875,0.0519791667,0.03734375,0.03890625,0.03734375,0.04125,0.03109375,0.03421875,0.02953125,0.01546875,0.030390625,0,0.0,30.410172413793102,3712,1991-08-08
2,5,103,7.9430727173,1,0.05609375,0.0457291667,0.04484375,0.03109375,0.03734375,0.04125,0.03734375,0.03125,0.03890625,0.02171875,0.025703125,1,0.0,41.80068181818179,2816,1991-08-29
2,5,104,8.3635757028,1,0.03109375,0.0457291667,0.04484375,0.03890625,0.03734375,0.04125,0.03734375,0.03125,0.03109375,0.02171875,0.025703125,1,0.0,42.106567164179104,4288,1991-09-05
2,5,105,9.811372263600001,1,0.05609375,0.0519791667,0.04484375,0.03109375,0.03109375,0.04125,0.03734375,0.03421875,0.03109375,0.02171875,0.025703125,1,1.0,31.094035087719302,18240,1991-09-12
2,5,106,8.9038152117,1,0.0418862242,0.0519791667,0.04484375,0.02640625,0.030478446,0.04125,0.0332139157,0.03421875,0.03109375,0.02484375,0.02921875,0,0.0,29.3386956521739,7360,1991-09-19
2,5,107,8.9629041281,1,0.0537006579,0.0519791667,0.04484375,0.027253507799999997,0.028620194900000003,0.0382607616,0.03109375,0.03296875,0.03171875,0.02484375,0.030390625,1,0.0,24.5872131147541,7808,1991-09-26
2,5,108,9.5107412168,1,0.0490625,0.0519791667,0.03109375,0.037557896,0.02796875,0.0363541667,0.032324589,0.03140625,0.0384375,0.024375,0.030390625,1,0.0,21.948056872037895,13504,1991-10-03
2,5,109,9.2151288887,1,0.04796875,0.0519791667,0.04484375,0.035625,0.0298354656,0.0396413775,0.03734375,0.03234375,0.03734375,0.02328125,0.030390625,1,0.0,23.309235668789803,10048,1991-10-10
2,5,110,11.819939466,1,0.04796875,0.050082869599999996,0.04484375,0.035625,0.02640625,0.0373958333,0.034196232400000005,0.03265625,0.03734375,0.02578125,0.026875,1,1.0,12.2812429378531,135936,1991-10-17
2,5,111,8.5283309358,1,0.04796875,0.0478125,0.04046875,0.035625,0.03734375,0.0373958333,0.03109375,0.03109375,0.033125,0.03109375,0.023359375,0,0.0,36.5688607594937,5056,1991-10-24
2,5,112,10.238816278,1,0.04796875,0.049314205199999996,0.04484375,0.035625,0.02328125,0.0373958333,0.0320348528,0.0315625,0.03109375,0.02859375,0.025,1,0.0,0.5845995423340961,27968,1991-10-31
2,5,113,8.4629481766,1,0.0486600617,0.0519791667,0.04484375,0.03078125,0.03734375,0.0373958333,0.0342429116,0.03421875,0.03453125,0.02640625,0.030390625,0,0.0,37.759729729729706,4736,1991-11-07
2,5,114,8.9629041281,1,0.04984375,0.0519791667,0.04484375,0.0311452018,0.0334543334,0.038724392999999996,0.03109375,0.03359375,0.03109375,0.0275,0.03109375,0,0.0,30.5027868852459,7808,1991-11-14
2,5,115,9.4318826419,1,0.03109375,0.0519791667,0.04484375,0.032840967,0.03109375,0.04125,0.03109375,0.03265625,0.02265625,0.03109375,0.025703125,1,0.0,24.287384615384603,12480,1991-11-21
2,5,116,9.1761629202,1,0.0412396327,0.0519791667,0.04484375,0.03109375,0.03109375,0.0400816763,0.03109375,0.03328125,0.02390625,0.0234375,0.031484375,1,0.0,22.1996026490066,9664,1991-11-28
2,5,117,8.8773819547,1,0.04984375,0.0415625,0.04484375,0.03109375,0.0322453028,0.0373958333,0.0303345091,0.0328125,0.0271875,0.02484375,0.032421875,1,0.0,21.0952678571429,7168,1991-12-05
2,5,118,8.4073783254,1,0.04984375,0.044791666699999996,0.04484375,0.0284375,0.03734375,0.037644299,0.030402542400000003,0.03109375,0.03109375,0.02484375,0.02828125,0,0.0,30.854142857142897,4480,1991-12-12
2,5,119,8.6914825765,1,0.0428269055,0.0519791667,0.04484375,0.02640625,0.034702765499999996,0.0384375,0.024194824,0.03109375,0.03109375,0.02515625,0.023359375,0,0.0,31.518494623655897,5952,1991-12-19
2,5,120,9.9848831907,1,0.03734375,0.0519791667,0.04484375,0.0278125,0.03109375,0.0384375,0.03734375,0.03109375,0.03109375,0.02640625,0.023359375,1,1.0,23.140943952802402,21696,1991-12-26
2,5,121,9.3953250462,1,0.03671875,0.0519791667,0.041829922,0.0246901373,0.03109375,0.039131312200000004,0.0382893453,0.03109375,0.02796875,0.02640625,0.025234375,1,0.0,23.0003191489362,12032,1992-01-02
2,5,122,8.8593634492,1,0.03578125,0.0519791667,0.03890625,0.02328125,0.033065689700000005,0.04,0.04078125,0.031875,0.02796875,0.0275,0.032421875,1,0.0,19.8563636363636,7040,1992-01-09
2,5,123,9.2340568986,1,0.0379191978,0.0519791667,0.0418935385,0.0255537454,0.03890625,0.04,0.0358976716,0.0359375,0.03734375,0.0284375,0.032421875,0,0.04,32.198875,10240,1992-01-16
2,5,124,8.8317119178,1,0.04984375,0.0415625,0.05203125,0.03890625,0.03890625,0.0402083333,0.03109375,0.03765625,0.03734375,0.02296875,0.032421875,1,1.0,29.1188785046729,6848,1992-01-23
2,5,125,8.2860174684,1,0.04984375,0.0415625,0.05078125,0.02788609,0.0407685576,0.039684468199999996,0.0326097954,0.03265625,0.03734375,0.02015625,0.030859375,0,0.0,32.7783870967742,3968,1992-01-30
2,5,126,8.6806716604,1,0.04984375,0.0450308915,0.05078125,0.02328125,0.0353794429,0.0384375,0.04078125,0.03453125,0.03734375,0.02171875,0.028828125,0,0.0,22.6516304347826,5888,1992-02-06
2,5,127,8.7335940619,1,0.03109375,0.0519791667,0.05109375,0.0256276381,0.03109375,0.0384375,0.04109375,0.03890625,0.01546875,0.0284375,0.028828125,1,0.0,14.9083018867925,6208,1992-02-13
2,5,128,11.187970648,1,0.04984375,0.0519791667,0.05234375,0.03890625,0.03109375,0.0391666667,0.0373754223,0.03890625,0.03734375,0.02640625,0.02984375,1,1.0,13.670698878343401,72256,1992-02-20
2,5,129,9.3518399342,1,0.03109375,0.0519791667,0.05234375,0.03890625,0.032909702,0.043654783200000005,0.03109375,0.038125,0.02796875,0.0240625,0.032421875,1,0.0,18.3343386243386,11520,1992-02-27
2,5,130,8.6697425899,1,0.02796875,0.0519791667,0.05234375,0.03890625,0.0367111637,0.0509375,0.0331279481,0.03640625,0.025625,0.02171875,0.032421875,0,0.0,23.898469387755103,5824,1992-03-05
2,5,131,9.8726158889,1,0.02796875,0.0519791667,0.0481187129,0.0405469819,0.03109375,0.0474374898,0.036541951,0.03890625,0.02484375,0.0225,0.025703125,1,1.0,4.70580128205128,19392,1992-03-12
2,5,132,9.162829389299999,1,0.0298935992,0.0519791667,0.04359375,0.0353557528,0.0327658021,0.0457291667,0.03109375,0.03890625,0.0259375,0.02484375,0.02625,1,0.0,10.0721341463415,9536,1992-03-19
2,5,133,8.5777236912,1,0.043891558899999995,0.0519791667,0.0465230617,0.03109375,0.0356695259,0.0472777852,0.0338625446,0.03765625,0.02015625,0.025,0.029609375,0,0.0,18.0775,5312,1992-03-26
2,5,134,9.5838331008,1,0.0390625,0.049523383399999996,0.048740023,0.0328551677,0.0297107813,0.0509375,0.04203125,0.03578125,0.02203125,0.03109375,0.029609375,1,1.0,14.6377142857143,14528,1992-04-02
2,5,135,9.4267412424,1,0.0403811138,0.0457291667,0.046936801900000005,0.0478125,0.0330475339,0.0509375,0.035365505400000004,0.03578125,0.02640625,0.023125,0.023359375,1,0.0,24.3163507109005,12416,1992-04-09
2,6,40,8.2019343512,1,0.06046875,0.060496528099999995,0.04203125,0.02953125,0.04953125,0.0530208333,0.03890625,0.04140625,0.02890625,0.02484375,0.038984375,0,0.0,33.01,3648,1990-06-14
2,6,46,8.534640105,1,0.06046875,0.0603125,0.04515625,0.04671875,0.04953125,0.0478125,0.04578125,0.02796875,0.04296875,0.04203125,0.038984375,1,0.0,25.71,5088,1990-07-26
2,6,47,8.119696252999999,1,0.06046875,0.0603125,0.04515625,0.04671875,0.03734375,0.0530208333,0.04578125,0.04140625,0.048125,0.03265625,0.038984375,0,0.0,33.01,3360,1990-08-02
2,6,48,7.5087871706,1,0.06046875,0.0603125,0.04984375,0.03734375,0.04953125,0.0530208333,0.04578125,0.04140625,0.04234375,0.03265625,0.038984375,1,0.0,33.01,1824,1990-08-09
2,6,50,7.5087871706,1,0.06046875,0.0603125,0.04359375,0.03109375,0.04953125,0.0530208333,0.046647870099999995,0.04140625,0.04234375,0.03265625,0.038203125,0,0.0,33.01,1824,1990-08-23
2,6,51,7.608870629199999,1,0.06046875,0.0603125,0.04359375,0.04671875,0.04953125,0.0530208333,0.046456425700000005,0.03578125,0.04234375,0.02953125,0.038203125,0,0.0,33.01,2016,1990-08-30
2,6,52,7.822444729500001,1,0.05140625,0.0603125,0.04359375,0.04671875,0.04953125,0.0530208333,0.04796875,0.03578125,0.03109375,0.02953125,0.038984375,1,0.0,33.01,2496,1990-09-06
2,6,53,7.9316440214999995,1,0.05140625,0.0603125,0.04984375,0.04671875,0.03421875,0.0530208333,0.04796875,0.03578125,0.03109375,0.02953125,0.038984375,0,0.0,33.01,2784,1990-09-13
2,6,54,7.8601850575,1,0.05140625,0.0603125,0.04984375,0.03734375,0.04953125,0.0530208333,0.04796875,0.03828125,0.048125,0.02796875,0.035078125,0,0.0,33.01,2592,1990-09-20
2,6,57,7.5087871706,1,0.05140625,0.0603125,0.04828125,0.04671875,0.03109375,0.0530208333,0.03109375,0.04140625,0.04234375,0.04203125,0.038984375,1,0.0,33.01,1824,1990-10-11
2,6,58,7.3975615354999995,1,0.055625,0.0478125,0.04671875,0.04671875,0.0465736916,0.0530208333,0.04796875,0.04203125,0.03109375,0.019375,0.038984375,0,0.0,33.01,1632,1990-10-18
2,6,59,7.822444729500001,1,0.055625,0.0603125,0.04671875,0.03109375,0.04953125,0.0530208333,0.04796875,0.03890625,0.03109375,0.02484375,0.038984375,0,0.0,33.01,2496,1990-10-25
2,6,60,8.3485378254,1,0.055625,0.0603125,0.04671875,0.04671875,0.03109375,0.0467708333,0.04796875,0.03890625,0.03109375,0.02484375,0.038984375,1,1.0,25.8072727272727,4224,1990-11-01
2,6,61,7.965545573099999,1,0.055625,0.0603125,0.04671875,0.03109375,0.04953125,0.0467708333,0.04796875,0.04203125,0.048125,0.02015625,0.038203125,1,0.0,27.174,2880,1990-11-08
2,6,62,8.0300840943,1,0.06046875,0.0603125,0.04671875,0.04671875,0.03109375,0.0530208333,0.04796875,0.04203125,0.04359375,0.01546875,0.038203125,0,0.0,39.87,3072,1990-11-15
2,6,63,8.253227645599999,1,0.04671875,0.0603125,0.04671875,0.03578125,0.03109375,0.0446875,0.04046875,0.04203125,0.04359375,0.02484375,0.038203125,1,1.0,33.089,3840,1990-11-22
2,6,64,7.9316440214999995,1,0.04671875,0.0561458333,0.04671875,0.03578125,0.04953125,0.0446875,0.04046875,0.03109375,0.04359375,0.03890625,0.038203125,1,0.0,33.31,2784,1990-11-29
2,6,65,8.2779202582,1,0.05609375,0.0561458333,0.04203125,0.0437023118,0.03109375,0.051275089100000004,0.03734375,0.03109375,0.04359375,0.04203125,0.031171875,1,1.0,41.8090243902439,3936,1990-12-06
2,6,66,7.6998424074,1,0.05609375,0.0415625,0.04203125,0.04046875,0.03109375,0.0514708642,0.03734375,0.04203125,0.03109375,0.02171875,0.031171875,1,0.0,42.055217391304296,2208,1990-12-13
2,6,67,7.8601850575,1,0.03734375,0.0415625,0.04984375,0.03109375,0.03109375,0.0446875,0.04046875,0.04203125,0.03109375,0.04203125,0.031171875,0,0.0,38.047777777777796,2592,1990-12-20
2,6,68,7.6553906448,1,0.03734375,0.0561458333,0.04984375,0.02640625,0.03109375,0.0446875,0.04046875,0.04203125,0.03109375,0.04203125,0.023359375,0,0.0,37.561818181818204,2112,1990-12-27
2,6,69,7.9316440214999995,1,0.05609375,0.0561458333,0.02953125,0.04046875,0.03109375,0.0446875,0.03109375,0.0390625,0.03109375,0.04203125,0.023359375,0,0.0,37.2106896551724,2784,1991-01-03
2,6,70,8.1752661041,1,0.04046875,0.0561458333,0.04984375,0.04046875,0.04046875,0.0446875,0.04046875,0.0390625,0.03890625,0.01546875,0.035078125,0,0.0,33.744054054054104,3552,1991-01-10
2,6,71,8.2279098376,1,0.04046875,0.0561458333,0.04984375,0.02640625,0.04046875,0.0415625,0.04046875,0.04203125,0.03109375,0.04203125,0.027265625,1,1.0,28.63,3744,1991-01-17
2,6,72,7.560080465,1,0.05609375,0.0373958333,0.04984375,0.02640625,0.03109375,0.0415625,0.04046875,0.03578125,0.03109375,0.04203125,0.027265625,1,0.0,28.5975,1920,1991-01-24
2,6,73,8.3485378254,1,0.05609375,0.0373958333,0.04984375,0.04046875,0.04046875,0.0415625,0.04046875,0.03578125,0.03109375,0.02328125,0.027265625,0,0.0,28.5609090909091,4224,1991-01-31
2,6,74,8.0300840943,1,0.03890625,0.0373958333,0.04203125,0.04046875,0.03890625,0.043125,0.04046875,0.04203125,0.03109375,0.02328125,0.035078125,1,0.0,31.09,3072,1991-02-07
2,6,75,7.3975615354999995,1,0.05609375,0.0561458333,0.04203125,0.02328125,0.03890625,0.043125,0.04046875,0.04203125,0.03109375,0.04203125,0.027265625,1,0.0,31.06,1632,1991-02-14
2,6,76,8.253227645599999,1,0.05609375,0.0561458333,0.04984375,0.02328125,0.03890625,0.043125,0.03109375,0.03421875,0.03109375,0.04203125,0.027265625,1,0.0,31.06,3840,1991-02-21
2,6,77,8.51559191,1,0.05609375,0.0561458333,0.04984375,0.04046875,0.03109375,0.0415625,0.04046875,0.03421875,0.03890625,0.01703125,0.035078125,1,1.0,29.4192307692308,4992,1991-02-28
2,6,78,8.2279098376,1,0.05609375,0.0561458333,0.04984375,0.04046875,0.04046875,0.0446875,0.04046875,0.04203125,0.02796875,0.01703125,0.035078125,0,0.0,36.384358974359,3744,1991-03-07
2,6,79,8.5896998822,1,0.05609375,0.0519791667,0.04984375,0.02328125,0.04046875,0.0415625,0.04046875,0.03734375,0.03421875,0.04203125,0.027265625,1,1.0,32.9760714285714,5376,1991-03-14
2,6,80,8.3255483072,1,0.05609375,0.0519791667,0.04984375,0.04046875,0.02640625,0.0415625,0.03890625,0.03734375,0.03421875,0.04203125,0.027265625,1,0.0,35.9255813953488,4128,1991-03-21
2,6,81,8.4355492024,1,0.02640625,0.0519791667,0.04984375,0.04046875,0.02640625,0.0415625,0.03890625,0.03734375,0.03421875,0.02484375,0.035078125,1,0.0,35.7879166666667,4608,1991-03-28
2,6,82,8.2779202582,1,0.05609375,0.0519791667,0.02453125,0.0371875,0.04046875,0.0446875,0.03890625,0.03734375,0.03890625,0.02484375,0.035078125,0,0.0,39.1241463414634,3936,1991-04-04
2,6,83,8.3485378254,1,0.03109375,0.0519791667,0.04984375,0.0371875,0.03265625,0.04125,0.0396875,0.01765625,0.02796875,0.02484375,0.030390625,0,0.0,33.9927272727273,4224,1991-04-11
2,6,84,8.4961738242,1,0.05609375,0.0446875,0.04984375,0.0371875,0.03265625,0.0396875,0.0396875,0.03734375,0.02796875,0.01546875,0.030390625,1,0.0,31.26,4896,1991-04-18
2,6,85,8.51559191,1,0.03109375,0.0519791667,0.04984375,0.0371875,0.03265625,0.0396875,0.0396875,0.03734375,0.02796875,0.04203125,0.030390625,0,0.0,31.21,4992,1991-04-25
2,6,86,8.4561684896,1,0.03109375,0.0519791667,0.04046875,0.0371875,0.03265625,0.0396875,0.0396875,0.02328125,0.02796875,0.04203125,0.023359375,1,0.0,31.3283673469388,4704,1991-05-02
2,6,87,8.253227645599999,1,0.05609375,0.0519791667,0.04046875,0.04046875,0.02171875,0.0396875,0.04046875,0.02328125,0.03890625,0.04203125,0.030390625,1,0.0,31.272,3840,1991-05-09
2,6,88,7.965545573099999,1,0.03578125,0.0519791667,0.04046875,0.04046875,0.03734375,0.04125,0.04046875,0.02328125,0.02640625,0.04203125,0.030390625,1,0.0,33.86,2880,1991-05-16
2,6,89,7.965545573099999,1,0.05609375,0.0415625,0.04984375,0.03890625,0.03734375,0.04125,0.03734375,0.02328125,0.02640625,0.02484375,0.030390625,0,0.0,33.86,2880,1991-05-23
2,6,90,7.4547199494,1,0.05609375,0.0415625,0.04984375,0.03890625,0.03734375,0.04125,0.01765625,0.02328125,0.02640625,0.02484375,0.030390625,0,0.0,31.4844444444444,1728,1991-05-30
2,6,91,7.8601850575,1,0.03109375,0.0519791667,0.04828125,0.03890625,0.03734375,0.04125,0.03734375,0.03734375,0.03890625,0.04203125,0.030390625,0,0.0,30.8166666666667,2592,1991-06-06
2,6,92,7.7832240163,1,0.03109375,0.0519791667,0.04828125,0.0290625,0.02796875,0.04125,0.02796875,0.02796875,0.0290625,0.02328125,0.030390625,0,0.0,30.171999999999997,2400,1991-06-13
2,6,93,8.6073994593,1,0.05609375,0.0519791667,0.04671875,0.03890625,0.03734375,0.0373958333,0.03734375,0.03734375,0.02015625,0.02015625,0.030390625,1,1.0,27.8357894736842,5472,1991-06-20
2,6,94,8.3255483072,1,0.05609375,0.0467708333,0.04828125,0.03890625,0.02640625,0.0373958333,0.03734375,0.03734375,0.03890625,0.03109375,0.030390625,0,0.0,29.52,4128,1991-06-27
2,6,95,8.6586927537,1,0.03109375,0.0467708333,0.04828125,0.03890625,0.02640625,0.0373958333,0.03734375,0.03734375,0.03890625,0.03109375,0.030390625,1,1.0,31.1076666666667,5760,1991-07-04
2,6,97,7.822444729500001,1,0.03109375,0.0394791667,0.03109375,0.03890625,0.03734375,0.04125,0.03109375,0.03421875,0.03890625,0.02484375,0.023359375,0,0.0,37.5934615384615,2496,1991-07-18
2,6,98,7.6998424074,1,0.05609375,0.0394791667,0.046364419299999994,0.03109375,0.03734375,0.04125,0.03109375,0.03140625,0.03890625,0.03109375,0.023359375,0,0.0,33.4982608695652,2208,1991-07-25
2,6,99,7.6553906448,1,0.03421875,0.0519791667,0.03734375,0.03890625,0.03734375,0.04125,0.03109375,0.03140625,0.03890625,0.01546875,0.030390625,0,0.0,32.21,2112,1991-08-01
2,6,100,7.896552701599999,1,0.03421875,0.0519791667,0.03734375,0.03890625,0.03734375,0.04125,0.03109375,0.03421875,0.02953125,0.01546875,0.030390625,0,0.0,31.5785714285714,2688,1991-08-08
2,6,103,7.9316440214999995,1,0.05609375,0.0457291667,0.04484375,0.03109375,0.03734375,0.04125,0.03734375,0.03125,0.03890625,0.02171875,0.025703125,0,0.0,30.088965517241398,2784,1991-08-29
2,6,104,7.2723983925999995,1,0.03109375,0.0457291667,0.04484375,0.03890625,0.03734375,0.04125,0.03734375,0.03125,0.03109375,0.02171875,0.025703125,0,0.0,30.08,1440,1991-09-05
2,6,105,8.0608557529,1,0.05609375,0.0519791667,0.04484375,0.03109375,0.03109375,0.04125,0.03734375,0.03421875,0.03109375,0.02171875,0.025703125,0,0.0,30.08,3168,1991-09-12
2,6,106,7.9316440214999995,1,0.0418862242,0.0519791667,0.04484375,0.02640625,0.030478446,0.04125,0.0332139157,0.03421875,0.03109375,0.02484375,0.02921875,0,0.0,30.058965517241397,2784,1991-09-19
2,6,107,8.1752661041,1,0.0537006579,0.0519791667,0.04484375,0.027253507799999997,0.028620194900000003,0.0382607616,0.03109375,0.03296875,0.03171875,0.02484375,0.030390625,0,0.0,27.9008108108108,3552,1991-09-26
2,6,108,8.3255483072,1,0.0490625,0.0519791667,0.03109375,0.037557896,0.02796875,0.0363541667,0.032324589,0.03140625,0.0384375,0.024375,0.030390625,1,1.0,23.3853488372093,4128,1991-10-03
2,6,109,8.119696252999999,1,0.04796875,0.0519791667,0.04484375,0.035625,0.0298354656,0.0396413775,0.03734375,0.03234375,0.03734375,0.02328125,0.030390625,0,0.0,28.835714285714303,3360,1991-10-10
2,6,110,8.553332238,1,0.04796875,0.050082869599999996,0.04484375,0.035625,0.02640625,0.0373958333,0.034196232400000005,0.03265625,0.03734375,0.02578125,0.026875,1,1.0,25.560740740740698,5184,1991-10-17
2,6,111,8.253227645599999,1,0.04796875,0.0478125,0.04046875,0.035625,0.03734375,0.0373958333,0.03109375,0.03109375,0.033125,0.03109375,0.023359375,1,0.0,26.939,3840,1991-10-24
2,6,112,8.1478671299,1,0.04796875,0.049314205199999996,0.04484375,0.035625,0.02328125,0.0373958333,0.0320348528,0.0315625,0.03109375,0.02859375,0.025,1,0.0,26.99,3456,1991-10-31
2,6,113,8.0608557529,1,0.0486600617,0.0519791667,0.04484375,0.03078125,0.03734375,0.0373958333,0.0342429116,0.03421875,0.03453125,0.02640625,0.030390625,1,1.0,27.01,3168,1991-11-07
2,6,114,8.2279098376,1,0.04984375,0.0519791667,0.04484375,0.0311452018,0.0334543334,0.038724392999999996,0.03109375,0.03359375,0.03109375,0.0275,0.03109375,1,0.0,29.5112820512821,3744,1991-11-14
2,6,115,8.0300840943,1,0.03109375,0.0519791667,0.04484375,0.032840967,0.03109375,0.04125,0.03109375,0.03265625,0.02265625,0.03109375,0.025703125,0,0.0,33.7128125,3072,1991-11-21
2,6,116,7.965545573099999,1,0.0412396327,0.0519791667,0.04484375,0.03109375,0.03109375,0.0400816763,0.03109375,0.03328125,0.02390625,0.0234375,0.031484375,0,0.0,31.8193333333333,2880,1991-11-28
2,6,117,8.2019343512,1,0.04984375,0.0415625,0.04484375,0.03109375,0.0322453028,0.0373958333,0.0303345091,0.0328125,0.0271875,0.02484375,0.032421875,1,0.0,26.966578947368397,3648,1991-12-05
2,6,118,8.2279098376,1,0.04984375,0.044791666699999996,0.04484375,0.0284375,0.03734375,0.037644299,0.030402542400000003,0.03109375,0.03109375,0.02484375,0.02828125,1,0.0,26.6646153846154,3744,1991-12-12
2,6,119,8.3485378254,1,0.0428269055,0.0519791667,0.04484375,0.02640625,0.034702765499999996,0.0384375,0.024194824,0.03109375,0.03109375,0.02515625,0.023359375,1,1.0,28.875454545454502,4224,1991-12-19
2,6,120,8.3020178098,1,0.03734375,0.0519791667,0.04484375,0.0278125,0.03109375,0.0384375,0.03734375,0.03109375,0.03109375,0.02640625,0.023359375,1,0.0,28.8885714285714,4032,1991-12-26
2,6,121,8.4763711969,1,0.03671875,0.0519791667,0.041829922,0.0246901373,0.03109375,0.039131312200000004,0.0382893453,0.03109375,0.02796875,0.02640625,0.025234375,1,0.0,26.094,4800,1992-01-02
2,6,122,8.3255483072,1,0.03578125,0.0519791667,0.03890625,0.02328125,0.033065689700000005,0.04,0.04078125,0.031875,0.02796875,0.0275,0.032421875,1,0.0,18.5,4128,1992-01-09
2,6,123,8.119696252999999,1,0.0379191978,0.0519791667,0.0418935385,0.0255537454,0.03890625,0.04,0.0358976716,0.0359375,0.03734375,0.0284375,0.032421875,1,0.0,15.968,3360,1992-01-16
2,6,124,8.1478671299,1,0.04984375,0.0415625,0.05203125,0.03890625,0.03890625,0.0402083333,0.03109375,0.03765625,0.03734375,0.02296875,0.032421875,1,0.5555555556,15.952222222222199,3456,1992-01-23
2,6,125,8.119696252999999,1,0.04984375,0.0415625,0.05078125,0.02788609,0.0407685576,0.039684468199999996,0.0326097954,0.03265625,0.03734375,0.02015625,0.030859375,0,0.0,14.6774285714286,3360,1992-01-30
2,6,126,8.51559191,1,0.04984375,0.0450308915,0.05078125,0.02328125,0.0353794429,0.0384375,0.04078125,0.03453125,0.03734375,0.02171875,0.028828125,1,1.0,11.95,4992,1992-02-06
